,Z12,Z9,Z7,Z16,Z1_4,Z14,Z15,Z1_1,Z13,Z10,Z11,Z8,Z1_3,Z17,Z4,Z5,Z6,Z1_2,Z2,Z3
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.006473338772811056,0.00014724107598202007,0.0,0.006918357847180414,0.0,0.005942413899055466,0.008287954957101228,0,0.002630599815191679,0.002819975565683797,0.002392936665742662,0.0006786291995568887,0.0,0.002819279693125972,0.0,0.0,0.0,0.0,0.0,0.0
33,0.06664427128140359,0.04032057163236595,0.02299036699677158,0.07180201580937585,0.0001938174212699581,0.06649400282879428,0.068608710083176,0,0.06114734653353712,0.0583973239756491,0.05934774264662115,0.04028512375499098,0.00034418955603004054,0.06431979433298875,0.002155740788896342,0.008447038506375393,0.014539115341556325,0.0,0.007015638913323823,0.004192565603046409
34,0.12878426048082472,0.09885909543430102,0.07184866909222974,0.15176410336423704,0.008304712413327028,0.13638029816721195,0.1471636035608843,0,0.13002662350342029,0.1244331654916259,0.12989095311303814,0.09619514138213907,0.009098048903442173,0.1369631316034402,0.0162611072550174,0.030706157752310437,0.0459678729269578,0.0029591900102107892,0.02663070859096739,0.017796982223276716
35,0.16769902526152305,0.12205222274153835,0.10180346136136442,0.20191138852172166,0.014618633324557815,0.1952394686947249,0.19640108360353256,0,0.16356656676563525,0.16634436652552936,0.17434748821622906,0.13692643930766873,0.01896901490322361,0.17092909293958744,0.02439966659601412,0.04522888211937615,0.06738741350903127,0.008636517744296303,0.03453276786371436,0.027060718768722444
36,0.18163437383765133,0.09997332959232992,0.09689739563096107,0.20470651929588285,0.016409386363235485,0.1969745095000921,0.19527716992887448,0,0.1418383533802537,0.16795996924601306,0.16990650843646074,0.1324038453064245,0.019358476341261144,0.14342393029820802,0.023942719911371712,0.04368985574952988,0.07095177311942431,0.013452788056498534,0.04261644728965902,0.034932271848641436
37,0.1406561724734015,0.06380926311854393,0.06894765186062403,0.16071582237363274,0.011584608992311193,0.15451769614994598,0.15140747576903624,0,0.0901037990146136,0.1250281043823444,0.11319693261667126,0.0876535240603743,0.011197661199427968,0.0930417180996644,0.02342608034936324,0.032603746342143934,0.05012868462416877,0.011769185771190628,0.032764925222399516,0.02526887178271665
38,0.06892474085995241,0.03325262945715378,0.029579609492158526,0.08341587923687986,0.003050939578213638,0.07794755803980445,0.07818864248928059,0,0.0399010533400356,0.05468503238294798,0.04401898597404718,0.03489566129684445,0.0021916475031401065,0.04765209679035979,0.008700076928144757,0.014773694375009937,0.02097097839134702,0.0050098888177307855,0.0092798741428313,0.007965715910010213
39,0.004974738438343384,0.003005768884803184,0.00027939608167435354,0.010959025449971415,0.0,0.007678812161468592,0.008330361948218614,0,0.005004505522018905,0.0023897427032523824,0.002966863626340103,0.001120361343535663,0.0,0.010323804009158423,0.0,0.0,0.000284738880494193,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.332454323741446e-07,0.0,2.2668549852797785e-05,0.0,0.0,0.0,0.0,0.0,0.0
57,0.009935912090909835,0.016318071636307142,0.02201754211057912,0.008835189619131047,0.0003218618419271934,0.0072760471326775095,0.009372252149265363,0,0.007509480345334029,0.0036044129306854783,0.005159896355801042,0.009097771712734308,0.0,0.019790186899268185,0.005257308013989638,0.010732987864850066,0.016533522414158584,0.0,0.0012607887395013984,0.002948956617721505
58,0.01644292868720703,0.08422298804653547,0.07555255211016326,0.027581571349903567,0.004787799866849413,0.01724332986474901,0.016634155936723617,0,0.04243190034419399,0.021702010602188286,0.031699951700299545,0.06258156633059866,0.00381407206078162,0.04619994135811759,0.016010534807558513,0.03604213128147615,0.04834031594112603,0.001695910373478423,0.01912175882153246,0.02329387641233553
59,0.04116494383254311,0.13479935067750154,0.10264138744842362,0.04555313467837052,0.010711209987340264,0.04870992282406395,0.017155392061189437,0,0.08852804149037838,0.07585879800296193,0.10121115527907333,0.12278723039660422,0.0093787032593297,0.06147622781349595,0.031357391987608965,0.035842186816100595,0.05652221766294201,0.008114346110926094,0.026547563723743502,0.03667891224707598
60,0.04784129265260029,0.12831731266470753,0.0906281329817036,0.04955751256180661,0.013195104698492957,0.05036624954926257,0.04983584426101653,0,0.13742389113772227,0.14162730635161416,0.15491199558742802,0.13785493483002134,0.00900909428899023,0.1103904669725226,0.04906861596996638,0.0315329843713885,0.057559303007840776,0.017024937988919468,0.02465456587032526,0.034028113554440235
61,0.07079706742023756,0.08203279663578886,0.06266436753959194,0.052422878409078486,0.013053813428968164,0.05561787761593895,0.022836298519373688,0,0.1419245938416997,0.1267879638317447,0.134602431678269,0.09355470629132592,0.005308630871985227,0.16835653736604014,0.04519468850531545,0.029609311537420763,0.04453726332433845,0.021282989935420937,0.013188801778958668,0.02231238462018308
62,0.06564874406951463,0.02847121851162899,0.027140426898473843,0.05903492875058704,0.007553146903752631,0.0696217668425709,0.03508432314449663,0,0.07451625484843484,0.0555217701083603,0.053537671294859805,0.03098491016164068,0.0009750161500783572,0.10811255562196956,0.030585275302489043,0.016570881410026723,0.02192061088518094,0.014315434000022487,0.002418892426483113,0.009125539879056808
63,0.006026845208250133,0.003236060206519009,0.00040732942164875335,0.014303532546008534,6.832123445937883e-05,0.011039815394909249,0.00791343826935319,0,0.010943820587315524,0.0011382733523188052,0.0018900968418210035,0.00019667954148143448,0.0,0.027413518347617467,0.0024632559061749607,9.270496910490612e-05,0.0008427909377143625,9.817152205777004e-05,0.0,0.00015950289264277527
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.007762952708330413,0.0,0.0,0.009563928737644018,0.0,0.007870412642926755,0.012059584693511594,0,0.0022869753360109644,0.0013108251612091255,0.0010748162811993695,0.00027381189192053683,0.0,0.0035942229761576007,0.0,0.0,0.0,0.0,0.0,0.0
81,0.04987899401288996,0.007772863116438591,0.008946170842318359,0.06417657615787423,4.3315401034124374e-05,0.05421677578743801,0.06305786229325877,0,0.032441473982021025,0.026550436168287932,0.02291728437758593,0.01813406107366569,1.7392767322720573e-05,0.0639404978758439,5.39012972470484e-05,0.0018674596609824176,0.003089954407136571,0.0,0.002142202214916242,0.0015746852554560176
82,0.0761045461909253,0.01730243515271258,0.02486390705153192,0.08879119081029865,0.002934597852795517,0.07674645173220221,0.0956022953436791,0,0.05434114013430367,0.04853595494631597,0.033077249854238155,0.033407905424336415,0.0067494003288186884,0.101408342102553,0.004734722358093483,0.007852024059558696,0.0127839677521567,0.0021803795233658846,0.01291723732677307,0.009111639339325135
83,0.07063002859225027,0.02905066178888765,0.031751193236187504,0.09452705671561004,0.005927111953819901,0.061879902025059726,0.08069612564054297,0,0.06827335616611771,0.052763528072597335,0.03826619614515218,0.04420397840402032,0.007057977377718037,0.11739083800400052,0.010471499025622262,0.009497293220603838,0.015143396243664028,0.0071701380588809985,0.017312907426760383,0.010423662338610222
84,0.06104407389081201,0.035279556800441904,0.01922633483087784,0.08252742424096837,0.009858773726855051,0.054963388721438605,0.052901168487130376,0,0.08443140428013066,0.03497158418762774,0.05448870417771931,0.026156066736005,0.0099800527590386,0.0967612264614345,0.014872748523308629,0.00849758461452938,0.015088890597588018,0.014328255286005669,0.013527459602463031,0.009277722967257292
85,0.03397351065061007,0.0197557274472232,0.011122545807820251,0.07658636317567867,0.01324142177323176,0.0567147539727518,0.03834464408275025,0,0.053705702523055836,0.021759035675756738,0.04284796798499872,0.01597596729617545,0.008640211788722794,0.05284114184954857,0.009830360827495312,0.005863680928659574,0.0087749056239954,0.01184626536089952,0.011823816955378784,0.009876532639526429
86,0.01642414012566857,0.006274319730209275,0.002864981689711989,0.02871300659406927,0.005084731016077904,0.025446673815279867,0.02783543494856505,0,0.012612061273998151,0.008364225312976677,0.00992814429509792,0.0047519376609247285,0.002256736895082937,0.010782708944998365,0.005864722893755876,0.0021046087034749307,0.0028340650966344224,0.006884005425373182,0.003036467129994357,0.004929659347396447
87,0.0,0.00014615646962459774,0.0,0.0005360276126072596,0.0,6.941785654138918e-06,0.00046251134362656923,0,0.00038160746859380136,0.0,0.0,0.0,0.0,0.0015756868148672847,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0059810727945407965,0.00010829053335347076,1.3975377683036573e-05,0.005374639852995878,0.0,0.004242361766791266,0.007864890272900122,0,0.0015597484729836227,0.0012346581263843511,0.0015004934942970773,0.0003770573667273656,0.0,0.0005918044768108277,0.0,0.0,0.0,0.0,0.0,0.0
105,0.051524121214107176,0.0238221081353331,0.0172352199962529,0.05579408705911602,0.0018342293344691609,0.06948808182161798,0.07468993037133258,0,0.05587570285291101,0.03409725479782444,0.038857060819977016,0.02700541751260539,0.0029064574325023537,0.04129255619073352,0.002016393589810496,0.0033331227604357994,0.004067565490768159,0.001445429359385014,0.006186161682104366,0.005130259354069127
106,0.09345864919597498,0.056050671692959166,0.03620642208705553,0.1419772659882002,0.034321864485805764,0.1220029973845761,0.12264152961440665,0,0.11373749605043296,0.06788935095242726,0.07411108860767232,0.059555140239267536,0.035234829664494184,0.13145467990938878,0.031178036000666064,0.03417644157896664,0.020581871982014315,0.03336024036996387,0.039214360276578826,0.03923118536146019
107,0.11014375899466744,0.07573145761594771,0.059026176650431264,0.17431272298718742,0.07285456295083935,0.1455890013513613,0.14513432636836793,0,0.14869021057788542,0.08365832844024522,0.0932086225838526,0.0688138876922528,0.062041046818503774,0.17968935303873138,0.07675582908388602,0.08344565557044295,0.0623679478553981,0.06726334406781713,0.07328195897545492,0.0820962010599488
108,0.10540582912887242,0.08887046599323667,0.08452179601386896,0.1677527138517348,0.08452304987843051,0.1455288874580176,0.13736799655635654,0,0.15152612353184405,0.0817792024772904,0.09165745309194258,0.07196309507772132,0.06686599126490009,0.19953356812465745,0.0994989045101374,0.10547167480077577,0.09995475830200194,0.07434972175793701,0.07940159118423447,0.09841862636017328
109,0.08647496616312199,0.08503563223335724,0.08675297947662579,0.14164379273046065,0.06154570928820871,0.10963919411764164,0.10818499876263618,0,0.12109902715757165,0.06360043766759306,0.07529052642802493,0.06968626462062823,0.044877820678429735,0.1685626953102909,0.0933997167158498,0.09077443449342767,0.090402557268959,0.058501775702223424,0.05953677664532971,0.08074541688147804
110,0.04033338015621587,0.05029578950819221,0.04770153689630608,0.07957573517527097,0.02506044849125657,0.05905703454450055,0.0563173750820932,0,0.07129538683678252,0.0421348676443844,0.04174081855787334,0.04776033115072058,0.0176082212646107,0.10798070094355136,0.04701470002509868,0.04661458353513827,0.05149539669004682,0.03465812137875428,0.02341937610056433,0.03424866449251101
111,0.0026906390878256273,0.0070708183276071345,0.002809327456309925,0.013080607940676343,0.0007871799686027919,0.006689602071943017,0.00497814202702026,0,0.014469677071178109,0.004281877094271612,0.004616314963925626,0.0037207489245939,3.374420790589745e-05,0.0326624965890795,0.002600412659805957,0.002323762209963257,0.003936214025991864,0.0017575433803396314,0.0,0.0006510015317710978
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.010896916612621477,0.00053689916252142,0.00021496446586841968,0.012936765445896786,0.0,0.011677983803537451,0.015422435928406803,0,0.0041283970094833965,0.004627130358103536,0.0034256854463635498,0.002006580833945306,0.0,0.00408800990110708,0.0,0.0,0.0,0.0,0.0,0.0
