,Z12,Z9,Z7,Z16,Z1_4,Z14,Z15,Z1_1,Z13,Z10,Z11,Z8,Z1_3,Z17,Z4,Z5,Z6,Z1_2,Z2,Z3
0,0.8875547014843924,0.9251975739695156,0.8671390672134731,0.9491682641126944,0.9921814819010921,0.0,0.9174989031173152,0.8821618419150532,0.9147250428445279,0.0,0.0,0.901290473671286,0.946772868284851,0.7893127535531859,0.9819347253748822,0.85624983518801,0.9298321499388036,0.9947305888415059,0.872456399021967,0.933565264636396
1,0.8936977112195266,0.9533158830464041,0.8745736850507282,0.9393107246920512,0.9905972116656728,0.0,0.9295920299834474,0.8819885138010246,0.9312239209100396,0.0,0.0,0.8793148059264881,0.9434854762470619,0.7611891216991856,0.9826511080070628,0.8734685856180291,0.9567145765737995,0.9929605800390632,0.8866947849209394,0.947657169932442
2,0.87563139746262,0.9729229523277624,0.9034375842196544,0.90909536908373,0.9858347666539928,0.0,0.9126876352392884,0.8592884036308447,0.9335978958985894,0.0,0.0,0.8646185871020925,0.9374510001861032,0.7439134663683044,0.9813740255515232,0.897054059994711,0.9720488614800512,0.9875193076234808,0.9045556774978412,0.963230280657342
3,0.8608435027946826,0.9781104680456238,0.9386396722692592,0.857881928509076,0.9724115607697978,0.0,0.8827930145698946,0.837704681130133,0.9155597319951214,0.0,0.0,0.8660142407546166,0.9340973499280936,0.7359375566472939,0.9702275892227724,0.9058637079887192,0.9719986450563416,0.9761613880767992,0.9155284436270764,0.971327854774428
4,0.8342151050623166,0.9746400172889508,0.9509671921804504,0.7740023452102172,0.9528901873280382,0.0,0.8174808514204924,0.8552422565891571,0.8933360111512622,0.0,0.0,0.8712338458983784,0.9266386745550172,0.7286742095987094,0.9482662196196112,0.890083288533572,0.9631412506725276,0.9619230426385108,0.9227300468547792,0.976011177708658
5,0.7918935163499492,0.9721232111253424,0.9505476128913196,0.6815915435905022,0.9390543438296955,0.0,0.7413106696681041,0.8795688554377876,0.8783423410184431,0.0,0.0,0.8637870533068792,0.9094825216216472,0.7247839803209887,0.9276640617186293,0.8794603725510921,0.9557523749962352,0.9515533774456484,0.9171101459749512,0.972967655398323
6,0.7514294677765727,0.9741564350029556,0.9500651424414336,0.6142185379078122,0.9318259044481746,0.0,0.6672404865300594,0.8820191691156738,0.8814206216253595,0.0,0.0,0.8514229290352285,0.8849675844366518,0.744750879268485,0.9163078166022328,0.877767841103711,0.9535984105882664,0.9423685623993932,0.9050083099260536,0.9710466061096972
7,0.7427181833575739,0.9785077359746456,0.9501239693072814,0.6208518502154685,0.9298900284467544,0.0,0.6073532064822507,0.8660786107874334,0.8988198015819719,0.0,0.0,0.8521977947335927,0.8671765303279023,0.7681742347797152,0.9115513969688775,0.883623742210683,0.9601559554715208,0.9346803246604304,0.9028087659752552,0.9742731844930022
8,0.7358492046096007,0.9799464493812272,0.9526485109048708,0.7070449920721481,0.9317668836259386,0.0,0.5741606059863681,0.8527440499150419,0.8911110184982975,0.0,0.0,0.8632022157637617,0.8663681035534659,0.7820827826334115,0.9060134873700968,0.9051505947735928,0.9597724358923188,0.9283090054549528,0.915310562539985,0.978320636569388
9,0.7568844455336087,0.9744779570471008,0.9526530465464452,0.8074613602967009,0.9468558725521672,0.0,0.645222576296986,0.8570858189163159,0.8846866011722232,0.0,0.0,0.8896132531398635,0.8813288607114363,0.7742348757158427,0.9070521619788056,0.9058637079887192,0.9465393839502422,0.931670277959264,0.9217105433355428,0.97401642347592
10,0.8178558790586856,0.9650092449209134,0.9572968940715328,0.900216049149847,0.9655194409305824,0.0,0.7486208819468733,0.8589221831010054,0.8834266338134282,0.0,0.0,0.9249007289480652,0.8988248088338457,0.760899714277692,0.9179054107366602,0.897054059994711,0.9275056205351334,0.9382800185548446,0.9228184873669721,0.9704771740507928
11,0.8013493376744045,0.9504064187467264,0.9501113135487848,0.9580882369607719,0.9735606309510308,0.0,0.8777237179238107,0.8625177075526829,0.8789493863924949,0.0,0.0,0.9237025694466804,0.9135115754491552,0.7703679196495763,0.9344371952171628,0.8751999280962179,0.8999290507627163,0.9416834958370501,0.9228307923151096,0.963230280657342
12,0.8424010439615335,0.9293197961711612,0.9248310929805292,0.9794032460407908,0.9635929518460742,0.0,0.9447826362913744,0.8614943647854886,0.8921577863238819,0.0,0.0,0.9073507649244376,0.9137863882328606,0.7950467143125981,0.9455117229223299,0.843672895016758,0.8663320633951079,0.936822236646104,0.9062583531690328,0.943409576020912
13,0.8920254106338286,0.904409676736002,0.8856716154538411,0.9892079185634559,0.9209881244832192,0.0,0.96980882786746,0.8452187772829534,0.8882515566592154,0.0,0.0,0.8948145192274569,0.9039216863229792,0.7950558004210045,0.9358730158364708,0.823093900248448,0.8383701804479076,0.9249651972231476,0.8815726066813718,0.916107036533393
14,0.8848565581111805,0.868004369053361,0.8456440417030017,0.9851429945477416,0.8529678700987773,0.0,0.9823065798747852,0.8291626392426633,0.8616331385591047,0.0,0.0,0.8832251170202723,0.8791822459906612,0.7912279122668786,0.9056284154083823,0.8209560346387529,0.8154586299324466,0.9115307787389068,0.8643201039266918,0.90005192467722
15,0.8378781693685939,0.8288776190330276,0.7881828626348086,0.9616332438142184,0.8053396661683416,0.0,0.9875689944214322,0.8202559701019273,0.8310676677001396,0.0,0.0,0.8288952458472068,0.8345468783698591,0.7849211210316839,0.8755537762717139,0.811160638755549,0.8011955380901479,0.8837727511855957,0.8672265494316023,0.902260015196335
16,0.7701666303897323,0.7900752044057556,0.7159846001408843,0.9202101221181748,0.7967311642956119,0.0,0.977094777512014,0.8154413265323895,0.7780903168473365,0.0,0.0,0.7469556577673699,0.7930692448706942,0.771338314078239,0.8730191943941388,0.793060042431152,0.7909095762246152,0.876034408437372,0.8654143511325904,0.900791787483506
17,0.7263911081923354,0.7683911117968797,0.6847489484712169,0.8727445955478805,0.8000948627473582,0.0,0.937010560885008,0.8026647830544981,0.7348694416534622,0.0,0.0,0.703430188670452,0.7583036429691224,0.7545930952070071,0.8767339457095226,0.7825084287240609,0.7956777778933067,0.8801494713501828,0.8435506177981412,0.893220052100494
18,0.6832296478067805,0.7657586934479375,0.6972979151046371,0.8385483710809661,0.7911910028736534,0.0,0.8530146147055206,0.7767777578380849,0.7067338281462654,0.0,0.0,0.6956911931875851,0.7326744328181656,0.7248300919924566,0.8757170809076357,0.776536196882614,0.8089985796663095,0.8856843786046331,0.8177771482201422,0.893220052100494
19,0.6499725567685969,0.7670953650602932,0.7161134442539202,0.8066663774287298,0.7831492261767863,0.0,0.7860928261553273,0.7397570391471662,0.6938637558317007,0.0,0.0,0.6932337872653944,0.7127968542565452,0.6852634003974867,0.8690282052196001,0.775332527252679,0.8160608330835729,0.8908295415215997,0.7940902020453423,0.888491672757939
20,0.6388029113702149,0.7664454664833223,0.7456301337340436,0.7601015854298109,0.7699192986537498,0.0,0.7602859786721027,0.7068716510812523,0.6878350289597467,0.0,0.0,0.6883224533358749,0.7001681915035138,0.6485018431233001,0.8560173180338058,0.776536196882614,0.8225819429812639,0.8937651245887711,0.7710700733887618,0.8860751694483371
21,0.6390521996372852,0.7991292266612327,0.8030660620920613,0.7200494192051137,0.7536977122084114,0.0,0.7396969226019681,0.6789114557649215,0.7033464908936315,0.0,0.0,0.6981568852892576,0.700649653759843,0.6253137959419407,0.8458302661459063,0.7965190903097901,0.8597452090387455,0.8919560681829328,0.7694704977815482,0.897054059994711
22,0.6297095211826224,0.8501733044878442,0.8494909032547789,0.6682439550990853,0.7050850543178343,0.0,0.6953272294813339,0.6621744718152667,0.7536968347759363,0.0,0.0,0.7262188866004128,0.7046699499471198,0.6475186492786268,0.8298255816010155,0.818803929105991,0.8981405508976841,0.8676149672906629,0.7849702870464629,0.915450390353365
23,0.6106375709704781,0.8860127908240386,0.8737440683367363,0.6329248610473891,0.6125479375572442,0.0,0.6238837338667067,0.6604831863620723,0.7847087607966293,0.0,0.0,0.7533829549713021,0.6964516920571475,0.6772798256002734,0.7983430083271048,0.8294212653967579,0.920032960296224,0.8299082210775303,0.8034684524601704,0.9301999329190508
24,0.5762579723524961,0.8984271808073615,0.8906545248437144,0.607487755831474,0.534902813018509,0.0,0.5521617544985981,0.668735552674907,0.7829051046872475,0.0,0.0,0.7676956885978313,0.6790712150522372,0.683098084232464,0.7579875472686388,0.827326592373562,0.9253857494174698,0.8034649144490086,0.8199621571015439,0.940431656039903
25,0.5161306186171365,0.8894065798533257,0.8981943448435008,0.5675282116201745,0.5267644292557045,0.0,0.4757691225998677,0.6717433668306508,0.7493663267912706,0.0,0.0,0.7541990706780038,0.6567757682907422,0.6558545725791243,0.7485259448821464,0.8044740968306859,0.9147281594455512,0.8131255405264071,0.8288857354150536,0.942921474610684
26,0.43666582775871743,0.8688800020101924,0.8990436073075017,0.5261138424580453,0.6067567400746847,0.0,0.39337172159468864,0.6509496708359096,0.7029598292820082,0.0,0.0,0.7201833004772619,0.6415654220305963,0.6236842423891006,0.7834004500567995,0.776536196882614,0.8980878825767521,0.864172809648579,0.8289966289974837,0.936805794021229
27,0.3786846780402639,0.8290621051177507,0.89653844711181,0.486895047719277,0.7169320717628975,0.0,0.3474249642235187,0.5885076325330493,0.6859068399540761,0.0,0.0,0.6918088009556315,0.6283026856873498,0.643837254013607,0.8051475473152735,0.73659335104403,0.8605777451264863,0.9081820036651088,0.8091894281425969,0.924308037228886
28,0.36757695340422586,0.7898530092197191,0.8909673079659358,0.4599415218290958,0.8267607373999851,0.0,0.33093068312810764,0.5173349346881251,0.6906564951687904,0.0,0.0,0.7013113548112013,0.6531105968988938,0.6583798964561555,0.8439451056763886,0.6954528149542629,0.8222638162334679,0.938151056691212,0.7774281703469613,0.908678178437958
29,0.3824678671763284,0.7771884130813989,0.8816406754404632,0.4497832296771056,0.9023244785600986,0.0,0.3261335239046397,0.4719648427740258,0.7117030816012764,0.0,0.0,0.7346310433339163,0.7134217886435187,0.6335359115963153,0.9037298961702208,0.673467924128939,0.8118486365783362,0.9591565531317516,0.7379514745522455,0.888491672757939
30,0.4060527087892261,0.7940402594255965,0.8690272012566753,0.4557863373016219,0.9321758426330032,0.0,0.3247306866296877,0.4742187246139948,0.7380275632228304,0.0,0.0,0.763793295542083,0.7861976807976031,0.5771492338010931,0.9457881566244484,0.691365141668637,0.8400777443120084,0.9710070364172968,0.7169583485482841,0.8769157515112809
31,0.4369621270262696,0.8181248148499586,0.8617174978935414,0.4659217059802676,0.9329531169621204,0.0,0.3301989840524227,0.5399529537095658,0.7380351396933091,0.0,0.0,0.7884042844323701,0.8601473162218083,0.5008602731609033,0.9547859459303132,0.755671519141342,0.8832467844349211,0.978836194830302,0.7481387244272009,0.89476523313659
32,0.4877560775782718,0.8216078759756418,0.8667840232018476,0.4526938436763844,0.9250918151841664,0.0,0.3522666886906657,0.6639842176499324,0.717401359961396,0.0,0.0,0.815043113756545,0.9137191987535459,0.4568302453459998,0.9325442892715334,0.83046315129745,0.9012118825941864,0.983053343665922,0.8205784242850696,0.924308037228886
33,0.5818269626780529,0.8314546686817319,0.8920707976381965,0.4412436828733563,0.9442299861022908,0.0,0.3935530286807363,0.8054916459803757,0.7563595139791871,0.0,0.0,0.8480854709716178,0.9472423586942176,0.5052412144874744,0.91991635644569,0.884444766568193,0.9040971467813492,0.9890711920964924,0.899706259921318,0.9585255066177428
34,0.6815369282559501,0.8641742479902399,0.9183404129081788,0.4570140651447959,0.9689984406359546,0.0,0.4590931952529129,0.9000389367707585,0.8323788119560304,0.0,0.0,0.8673167260207377,0.9621381592452573,0.6032755139239406,0.9336844775912098,0.902988388154493,0.904668128552518,0.9936280386783608,0.9435283562211888,0.975278905048768
35,0.7409014526151777,0.8961180525080736,0.9311323284001262,0.5122663288115223,0.9819272424778688,0.0,0.5428233258273113,0.9389803931059786,0.8829014441054689,0.0,0.0,0.8713011550688418,0.9692826902130052,0.7086291289191137,0.952954619705175,0.9072785295853298,0.9105216597497564,0.9959650918401408,0.9588580070125459,0.981233690880192
36,0.7634827191778508,0.906220864079134,0.9403826216906982,0.5848552952773121,0.9870489445374264,0.0,0.6011217444452354,0.9501145709128944,0.907563291016392,0.0,0.0,0.8760343103583904,0.9752721885241455,0.7956193836570041,0.9650119469265614,0.90005192467722,0.9099378328874074,0.997464796181042,0.9633576076916832,0.983456847214896
37,0.7924938218896613,0.9067174383411964,0.9471308367896067,0.6210663098580178,0.9904169997033032,0.0,0.6538948576162134,0.9576010733247644,0.9175872093675846,0.0,0.0,0.8946057588685121,0.9802493454373126,0.8520858024955986,0.9768833427089728,0.902260015196335,0.9138964982658916,0.9984113986830552,0.9643365402001078,0.983631419030374
38,0.8240382637924877,0.9062678955532462,0.9523298521355426,0.6310461923687973,0.9914733894525892,0.0,0.6826581430907263,0.9639572291802972,0.924253788451051,0.0,0.0,0.9118462855693864,0.9850648448513823,0.8885354269724832,0.9842616169229812,0.9186965431342048,0.9238383346019042,0.9981909571306224,0.9678865084898028,0.984971762222163
39,0.8242873514177395,0.8837849562879787,0.9595678309840201,0.620671688854465,0.9898012939103892,0.0,0.6743529273338336,0.9707397903135832,0.8912152114201193,0.0,0.0,0.9213749488869486,0.9870878978885422,0.892560600381493,0.9837904148189124,0.930769579440233,0.9232124680954789,0.9965988025925924,0.9773357476333832,0.989549678970144
40,0.8213625612377708,0.8418224219124003,0.9643900768716408,0.6455846749146228,0.9883733330225823,0.0,0.6297738555383304,0.9792178390265096,0.8311865684689757,0.0,0.0,0.9356765521312328,0.9862447313736996,0.8762957232765932,0.9805384773775871,0.940936232558318,0.9196579860354918,0.9936287312330498,0.9856419310922252,0.99336271436871
41,0.8219339674674391,0.8347854533798401,0.9689010566078936,0.7013957249272873,0.9864195348309356,0.0,0.607328941784631,0.9852787056219808,0.8029396406615499,0.0,0.0,0.9481885285860444,0.9828221235974448,0.8681397437594968,0.9781643743501718,0.943409576020912,0.9313081094074366,0.9875274671381952,0.9894833744798792,0.9952399826401708
42,0.8374847031514951,0.8338869466151746,0.9743237164164376,0.7913867635434942,0.981117966370077,0.0,0.6646259617352707,0.9886718734842018,0.767078091779202,0.0,0.0,0.9568509651119259,0.9763526116534059,0.8529769095216184,0.9736950492545136,0.945801407248308,0.9420549107441022,0.9764884919853722,0.990373820428806,0.9960210655659568
43,0.8757123335531944,0.8392359019982546,0.9778796320683606,0.8684538932222053,0.972668971440642,0.0,0.7929805906058249,0.9875133582126041,0.7702783621105005,0.0,0.0,0.9652812272909594,0.9676800262011959,0.8471664800944306,0.955210403971808,0.949462475873162,0.9391092985689352,0.9644238919513376,0.9898263922072456,0.9961735529317058
44,0.9098236841134416,0.8579148384999522,0.97834826314375,0.8999786073695794,0.9328718710003436,0.0,0.8824095568938383,0.9830808309854856,0.8061134724845668,0.0,0.0,0.9706181453600436,0.9570999763420386,0.8713068079154717,0.8974947596296573,0.942921474610684,0.9168714576027428,0.9317198344257172,0.9889341702787942,0.995916596382416
45,0.9141099114980537,0.9025764007067348,0.9685144677705873,0.9088943526340518,0.8568631558666875,0.0,0.9146181771554356,0.9759128594116728,0.9040222883123412,0.0,0.0,0.9633495358046984,0.9285292617976424,0.9204597302787886,0.819396517989661,0.925515059552219,0.884207244712134,0.8585825054227242,0.9804917958399928,0.993442067479333
46,0.8977750042374888,0.9491441149833733,0.9533653523033764,0.919540271246302,0.7557588840320897,0.0,0.912455528010222,0.9556794529685718,0.9701109922946308,0.0,0.0,0.939668375957612,0.8854650809171447,0.9684211181880216,0.7867355118552483,0.8769157515112809,0.8964656340268129,0.7294121430789762,0.9648816358749244,0.988180795267824
47,0.8778527432858688,0.975936077389954,0.9313135098981804,0.9531394522189204,0.7007095206179127,0.0,0.9079254313323704,0.9161684887184359,0.9939480801170372,0.0,0.0,0.9181353763027412,0.8339090787978746,0.99234918237696,0.8287279432990154,0.8100548015735101,0.9329374167365933,0.5692909028522439,0.9378416825394263,0.9742731844930022
48,0.8764741988470464,0.9910283993801554,0.9051292685796632,0.9813816923485532,0.7347205860800731,0.0,0.9300548411716608,0.8623134341842643,0.9990868311761348,0.0,0.0,0.9250382351547648,0.7474663089024718,0.9979328925510216,0.9255078854679492,0.7102906220335591,0.9702961767656474,0.4134471137452924,0.8796305536750594,0.935200992978753
49,0.9102179612228468,0.9985490325826843,0.8664959935146527,0.993415461022384,0.7991755243367835,0.0,0.9692660251594224,0.7521715705108636,0.9587412729616802,0.0,0.0,0.9473258897057696,0.6005761595290755,0.9640714109575078,0.9869148847853576,0.6454318443544661,0.96572748344314,0.2966271855562468,0.7699618272548553,0.8044740968306859
50,0.9568401930944848,0.992665407482802,0.9107031792204212,0.9977904364498458,0.8576202422157705,0.0,0.9886937315608548,0.5768122966629964,0.7810398640214012,0.0,0.0,0.9751933510512556,0.4164739799081214,0.9092712271435728,0.9966591929000188,0.702227365287496,0.961305219241226,0.25103429113737097,0.6392516986776752,0.6831407408554621
51,0.9943992636631442,0.9973586132667392,0.9834739424920173,0.999390905430024,0.8795742122028132,0.0,0.997288638581942,0.4278476890868023,0.8136487757266667,0.0,0.0,0.9938582909562196,0.3183027869686555,0.8990407148831504,0.9951235649718376,0.8590609339287489,0.9856570222185193,0.2245301664684963,0.6436861721340387,0.794216335764284
52,0.9999626027970172,0.9997958732709952,0.999165102873542,0.9998645731423844,0.8218439898138998,0.0,0.9997709129893204,0.3570066256163454,0.8515330004958792,0.0,0.0,0.9991846274769668,0.3265305509787869,0.9084937248796716,0.9976862244879914,0.9659013214217508,0.9984351753650792,0.12579317000858029,0.7852508144635186,0.9659013214217508
53,0.9999650173791292,0.9995703799622232,0.9999120622811446,0.9995128405596104,0.5891768785157998,0.0,0.9999896807863959,0.33402610051440834,0.8888242846113759,0.0,0.0,0.9998838039507564,0.3960463306529063,0.9149641153385224,0.9994971375938292,0.988568675886528,0.999672551450878,0.09411991622212992,0.9311397355399098,0.9986265356237852
54,0.9816195944276092,0.9987387483537888,0.9999643451977868,0.9984111789222706,0.6004289661809389,0.0,0.9999060885549764,0.3319625040713679,0.9618453443435876,0.0,0.0,0.9909913340931242,0.4482729932062593,0.9274533289072808,0.9699468149135584,0.998900547979981,0.9967125792130288,0.32201110865126803,0.9923455482811128,0.999384211438254
55,0.8998709552356895,0.9987850788403982,0.9999974350859708,0.9969725270241441,0.8061743004723712,0.0,0.998656783421294,0.3380560678042788,0.9997336137548576,0.0,0.0,0.966015807406168,0.4539540139234422,0.9676801931109356,0.8985582478713965,0.999996790683053,0.9947413891478092,0.5049722114159274,0.9967156200133304,0.9999785856984
56,0.8091228641025435,0.9999081333804002,0.9944147611988856,0.9938203001340268,0.9694422616379058,0.0,0.9974375142422972,0.3979046952187201,0.9980369993117568,0.0,0.0,0.9576776970088454,0.4613159070952797,0.9850008936969864,0.995102925365518,0.999996511566173,0.9991401987839144,0.6589761697152013,0.9833812147599356,0.997636056041164
57,0.7731321572799212,0.9989202191550002,0.8631152222207511,0.9763039835104228,0.9915124922275396,0.0,0.9936915300548248,0.5355625222370939,0.99203274645245,0.0,0.0,0.9318660174242696,0.5027329981714131,0.992923851698737,0.9999876315488444,0.999983734838332,0.9909562710021674,0.7624676014487568,0.786580351953955,0.865421202954533
58,0.7258095034317609,0.9985514969924816,0.8400272322995936,0.9324469848328224,0.9899345163432584,0.0,0.9785606372250762,0.7478936951682394,0.9867449777655626,0.0,0.0,0.9000320188909877,0.6032912080267915,0.9950674067920934,0.9999974955047476,0.999999445951627,0.9859038771111872,0.845262760889789,0.5893275560050736,0.686162543989629
59,0.7544843472852039,0.9991970872493784,0.8740624767943966,0.9250092594324316,0.9867793673587346,0.0,0.9643293674103736,0.8762939650278094,0.9869508441430486,0.0,0.0,0.9409824461137576,0.8271971174256921,0.9950270738517814,0.9999841959338146,0.9999829382293208,0.9980360936901072,0.9064914706819704,0.6920133625214927,0.905745969486512
60,0.9520344005774388,0.9997492293050374,0.9254433503547836,0.9826628506547368,0.9838248777439838,0.0,0.9915481231152508,0.9686019707980236,0.9906179421810016,0.0,0.0,0.9592228979948492,0.9326390044857388,0.989855781446416,0.9999163765065744,0.9997985369163058,0.9998916098656204,0.9353893226284072,0.8075604114598907,0.99421525871851
61,0.9995308115638422,0.9998635331503418,0.9768914000033384,0.9992350957954514,0.9795830941847002,0.0,0.9997341180270088,0.9871798499884712,0.9959982941336446,0.0,0.0,0.9179512983356682,0.947299880586853,0.981616701447348,0.9996212868859552,0.998969970426749,0.9999536317391606,0.9371606321583806,0.7289574337353208,0.999983734838332
62,0.9997331652410748,0.9997978922860472,0.9971523317397796,0.9955818970141848,0.9651017572481774,0.0,0.9987952870861077,0.9941156621797276,0.9980276440776656,0.0,0.0,0.8788845283793986,0.9528234249655017,0.9816935914618478,0.9981692135929277,0.99698949411354,0.9998375925617616,0.9192722443453978,0.7983956462606198,0.9999991925398928
63,0.9998426458131058,0.9995901996296359,0.9997040937019218,0.9944636475041588,0.9429792235857898,0.0,0.9972440889217284,0.996307488051909,0.9972142190449066,0.0,0.0,0.8960791021013853,0.955065771402674,0.988577639114038,0.9867102064880154,0.99419203367693,0.9993650294446824,0.930197817808619,0.9909754180110921,0.999975382047127
64,0.99987064560124,0.9991400546464042,0.9999710709933826,0.9946577377203386,0.9004243730738523,0.0,0.9962759693877108,0.9963773594839986,0.9951211897263164,0.0,0.0,0.9333687967698436,0.9553164175555134,0.9891188380655536,0.9076243135314402,0.9868044417324542,0.9958261284330576,0.9471208393416992,0.9997593154068836,0.999861299010584
